Particle_ID,x_pixel,y_pixel,radius_m,diameter_um,z_position_m
1,567.2618139082605,1124.7568033575526,4.9999999999999996e-05,99.99999999999999,0.04126
2,846.8292016927279,746.2514914563155,4.9999999999999996e-05,99.99999999999999,0.044039999999999996
3,1587.6993438824386,286.36642289782606,4.9999999999999996e-05,99.99999999999999,0.03172
4,1447.6844626597776,975.7550537676377,4.9999999999999996e-05,99.99999999999999,0.04359999999999999
5,1365.8278307023866,1859.6277894133325,4.9999999999999996e-05,99.99999999999999,0.036079999999999994
6,224.59618261949853,1692.944206257982,4.9999999999999996e-05,99.99999999999999,0.04112
7,1027.7124917867372,1056.5901661669445,4.9999999999999996e-05,99.99999999999999,0.034879999999999994
8,1537.5999777631253,1256.7148186078937,4.9999999999999996e-05,99.99999999999999,0.041319999999999996
9,1486.980281501028,800.3794165197521,4.9999999999999996e-05,99.99999999999999,0.030919999999999996
10,1094.8533942403685,1250.530011428112,4.9999999999999996e-05,99.99999999999999,0.0355
11,1772.7887484301575,1523.858285612374,4.9999999999999996e-05,99.99999999999999,0.040459999999999996
12,149.21857952527478,64.56067139198926,4.9999999999999996e-05,99.99999999999999,0.0351
13,1096.6030388484337,532.9678680667505,4.9999999999999996e-05,99.99999999999999,0.042679999999999996
14,1840.4441970665932,352.2058807764608,4.9999999999999996e-05,99.99999999999999,0.03328
15,498.2129148159591,895.7105770311568,4.9999999999999996e-05,99.99999999999999,0.042899999999999994
16,828.3005283496938,280.04785109260695,4.9999999999999996e-05,99.99999999999999,0.042839999999999996
17,1775.4864972930955,427.4553335527172,4.9999999999999996e-05,99.99999999999999,0.032679999999999994
18,104.94125979856503,1579.474138652296,4.9999999999999996e-05,99.99999999999999,0.043559999999999995
19,1213.1486062860222,93.86626853371087,4.9999999999999996e-05,99.99999999999999,0.035859999999999996
20,703.3612331617637,1393.0001597119683,4.9999999999999996e-05,99.99999999999999,0.0322
21,400.77058779616425,2011.886214830955,4.9999999999999996e-05,99.99999999999999,0.04242
22,1662.5059943882986,621.4251558078224,4.9999999999999996e-05,99.99999999999999,0.030799999999999998
23,1821.0669714122635,1749.7802340704068,4.9999999999999996e-05,99.99999999999999,0.0387
24,814.3914374650541,781.667884466279,4.9999999999999996e-05,99.99999999999999,0.040459999999999996
25,1598.3348068324958,1006.0738475407336,4.9999999999999996e-05,99.99999999999999,0.04038
26,1035.6925391009568,1650.319556767193,4.9999999999999996e-05,99.99999999999999,0.04262
27,1650.8021439210484,1508.7611236397313,4.9999999999999996e-05,99.99999999999999,0.042179999999999995
28,1023.0739328570783,1216.233349577582,4.9999999999999996e-05,99.99999999999999,0.03779999999999999
29,1162.1998290078545,318.81350847142613,4.9999999999999996e-05,99.99999999999999,0.044379999999999996
30,130.8591352740014,1460.7542904793995,4.9999999999999996e-05,99.99999999999999,0.03612
