Particle_ID,x_pixel,y_pixel,radius_m,diameter_um,z_position_m
1,1531.8748239350996,1758.1646164379001,5.063845141851888e-06,10.127690283703776,0.0030399999999999997
2,1075.3212657718643,1645.4511364929544,7.17208286178387e-06,14.34416572356774,0.0034799999999999996
3,1036.593655166007,861.6427087822416,7.1940046025565655e-06,14.38800920511313,0.0051199999999999996
4,998.2728162497303,808.5981908006586,8.393705012223325e-06,16.78741002444665,0.00488
5,463.74794606074363,967.6124767105924,7.348408867857761e-06,14.696817735715523,0.00516
6,349.76191187203364,1653.139066535441,6.950184025693186e-06,13.900368051386373,0.007639999999999999
7,95.5704621088844,836.4875557883059,5.220082235628837e-06,10.440164471257674,0.0026
8,1493.9034979673595,1425.9957198981758,5.105080269280357e-06,10.210160538560714,0.0058
9,1017.4911866984694,1505.3568012486464,6.769607436673848e-06,13.539214873347698,0.004679999999999999
10,19.86839547687481,1165.9643249239832,8.469951705276462e-06,16.939903410552922,0.0027199999999999998
11,216.35785429182897,557.3554591168213,9.281653899663381e-06,18.56330779932676,0.00448
12,1181.8090520612177,1870.4649830444584,7.490747882400826e-06,14.981495764801652,0.0034799999999999996
13,1872.9817441744494,1525.7431730068079,6.489751783578116e-06,12.979503567156232,0.004
14,1035.3934466090875,1551.0445390929806,7.301990218349251e-06,14.603980436698501,0.00208
15,480.8808686441824,289.95201497112384,6.141173966964604e-06,12.282347933929207,0.0038399999999999997
